Date,Temperature
1970-04-22,5.751060016448098
1970-04-23,16.357169420816923
1970-04-24,5.3228661451112265
1970-04-25,18.002838830434296
1970-04-26,7.094165760267098
1970-04-27,13.11930788992877
1970-04-28,11.505196593998757
1970-04-29,17.74851369815581
1970-04-30,21.915809074093325
1970-05-01,18.979494736974978
1970-05-02,16.835343816169054
1970-05-03,0.04363783292648016
1970-05-04,18.7385066383392
1970-05-05,14.026316175682137
1970-05-06,19.293762011169136
1970-05-07,19.817362322476185
1970-05-08,16.315381756967103
1970-05-09,1.4396997488821732
1970-05-10,13.407063566219254
1970-05-11,2.1909599208250263
1970-05-12,18.780418116898222
1970-05-13,10.867682504584092
1970-05-14,18.74936965370098
1970-05-15,16.1833089108596
1970-05-16,6.47471729814255
1970-05-17,4.057307778090923
1970-05-18,10.204197039418432
1970-05-19,10.982371945441011
1970-05-20,17.93406289615401
1970-05-21,14.44971362567771
1970-05-22,19.233767992471297
1970-05-23,4.332340789944583
1970-05-24,12.853288421030639
1970-05-25,9.30480401818947
1970-05-26,24.359285258585864
1970-05-27,6.1849256241845145
1970-05-28,4.85204626583663
1970-05-29,4.8039011630745225
1970-05-30,15.5501319218009
1970-05-31,12.816476720524932
1970-06-01,2.8911296002666464
1970-06-02,2.458278932659365
1970-06-03,25.840890851791954
1970-06-04,17.853935555321545
1970-06-05,-0.1957941458097352
1970-06-06,6.358119253412358
1970-06-07,13.491341814036382
1970-06-08,7.005026585088292
1970-06-09,19.23567558522002
1970-06-10,19.925589609963268
1970-06-11,11.836415603083127
1970-06-12,10.821584109083457
1970-06-13,15.935788461585252
1970-06-14,18.197356004475076
1970-06-15,10.467160337356797
1970-06-16,5.641302669232043
1970-06-17,1.1524755748253064
1970-06-18,16.35537717915276
1970-06-19,18.165559289113766
1970-06-20,17.836234696915422
1970-06-21,2.7206951396579733
1970-06-22,2.9343129855563674
1970-06-23,4.639349760170963
1970-06-24,12.586045896821016
1970-06-25,16.79934837639481
1970-06-26,9.58136083953089
1970-06-27,19.676403010665965
1970-06-28,7.648399875443819
1970-06-29,13.645235564921611
1970-06-30,1.722888962370158
1970-07-01,44.07993583193469
1970-07-02,7.618866643941187
1970-07-03,9.883070208778813
1970-07-04,11.615553139955443
1970-07-05,19.545529492339654
1970-07-06,24.976360295242547
1970-07-07,13.806960852832706
1970-07-08,10.836607454778576
1970-07-09,24.070579174604458
1970-07-10,17.57128386294524
1970-07-11,13.696198929317728
1970-07-12,27.385076106662645
1970-07-13,6.298262688309053
1970-07-14,2.685503716782602
1970-07-15,15.434972443205453
1970-07-16,14.394913919172325
1970-07-17,22.356759157409922
1970-07-18,16.81632105798501
1970-07-19,4.962052055690717
1970-07-20,6.311515555332029
1970-07-21,15.693195758341258
1970-07-22,5.298434786871857
1970-07-23,21.52844800145968
1970-07-24,-12.518105873767144
1970-07-25,11.590993807340151
1970-07-26,25.54828433404108
1970-07-27,2.744805105881495
1970-07-28,15.58459242329534
1970-07-29,12.166218480548649
1970-07-30,10.923462264524936
1970-07-31,36.29586344355971
1970-08-01,12.582633402681797
1970-08-02,2.3780495517862885
1970-08-03,20.36418656166054
1970-08-04,14.256638048232578
1970-08-05,-1.5827154631104534
1970-08-06,11.746764937018414
1970-08-07,30.749610705196524
1970-08-08,3.70413465720549
1970-08-09,-1.7809048372745302
1970-08-10,11.022164616023101
1970-08-11,20.05249448229604
1970-08-12,16.769780770773085
1970-08-13,6.154014794283371
1970-08-14,-2.463830885809088
1970-08-15,26.861763054603344
1970-08-16,6.435702256259832
1970-08-17,14.97191975290172
1970-08-18,-11.44223467938447
1970-08-19,3.615910907936538
1970-08-20,3.2596113211353277
1970-08-21,12.156893721229395
1970-08-22,5.622998339349931
1970-08-23,23.752880001256663
1970-08-24,19.582613267203982
1970-08-25,11.263762581286342
1970-08-26,-0.7294169477104688
1970-08-27,19.98257555755236
1970-08-28,9.578617887571912
1970-08-29,15.399634887081115
1970-08-30,17.310665232104803
1970-08-31,26.081958385007464
1970-09-01,7.0700716577694
1970-09-02,8.673850794796358
1970-09-03,6.595766971549522
1970-09-04,9.338603850582608
1970-09-05,14.722023804815947
1970-09-06,3.4001856266284314
1970-09-07,17.924568407632815
1970-09-08,8.320657463624714
1970-09-09,17.558428773296562
1970-09-10,-7.9158697457419045
1970-09-11,6.163926578945837
1970-09-12,-1.2487907418551192
1970-09-13,2.8164514035923194
1970-09-14,7.355003325189695
1970-09-15,20.19050422480769
1970-09-16,13.350011210193628
1970-09-17,27.872858194964877
1970-09-18,17.10729623248995
1970-09-19,34.17790657584631
1970-09-20,29.255890334895952
1970-09-21,26.237916300726752
1970-09-22,10.375607909323303
1970-09-23,8.858976340247535
1970-09-24,-1.445337739437191
1970-09-25,20.549722917179196
1970-09-26,8.639244673246395
1970-09-27,23.38260315253439
1970-09-28,-8.387890352497749
1970-09-29,3.6717895080702903
1970-09-30,23.843291216659143
1970-10-01,1.3815772375785862
1970-10-02,3.747517736857949
1970-10-03,23.88172714948323
1970-10-04,29.208316158642095
1970-10-05,2.4233125243612292
1970-10-06,-2.557161839559189
1970-10-07,6.087324742375813
1970-10-08,15.351813159005129
1970-10-09,9.280527242633347
1970-10-10,22.519612378054518
1970-10-11,8.53332721690328
1970-10-12,6.995182836205396
1970-10-13,6.535109766094666
1970-10-14,15.339058548930893
1970-10-15,-0.21268532425212605
1970-10-16,-10.651289396774036
1970-10-17,10.32350285413934
1970-10-18,-6.440686624188473
1970-10-19,1.3769431447095482
1970-10-20,10.632811372084499
1970-10-21,6.50630664422437
1970-10-22,18.602845696573237
1970-10-23,17.33936401090222
1970-10-24,22.74447144722427
1970-10-25,6.862259594841197
1970-10-26,9.14990623160157
1970-10-27,8.20481955761523
1970-10-28,12.972615504944851
1970-10-29,9.353332735286926
1970-10-30,21.238218625844844
1970-10-31,17.112545470587023
1970-11-01,27.36455546526087
1970-11-02,19.133111776418648
1970-11-03,14.600621076952647
1970-11-04,14.598531536730876
1970-11-05,15.585212568798092
1970-11-06,10.450947577426998
1970-11-07,5.014462169444149
1970-11-08,7.429262524730654
1970-11-09,22.071508700119043
1970-11-10,29.54471274022779
1970-11-11,10.723203991003013
1970-11-12,13.312578345818697
1970-11-13,17.744740547138974
1970-11-14,21.565159330563294
1970-11-15,2.1919478945612116
1970-11-16,9.987457771802834
1970-11-17,11.014263492092075
1970-11-18,5.206132614413311
1970-11-19,4.287602902068311
1970-11-20,11.717109298131916
1970-11-21,13.905395289259939
1970-11-22,23.09463410748134
1970-11-23,9.865108176949077
1970-11-24,24.81091961417456
1970-11-25,-8.847185975293545
1970-11-26,15.200739179497525
1970-11-27,15.269885406689468
1970-11-28,28.262176843546825
1970-11-29,15.520168702933445
1970-11-30,1.9997838557854344
1970-12-01,11.451302799376041
1970-12-02,8.006512026994303
1970-12-03,16.021080991217314
1970-12-04,21.797254636452685
1970-12-05,17.605507580864423
1970-12-06,-0.5445204077218371
1970-12-07,0.004896148454994531
1970-12-08,18.294629218868444
1970-12-09,2.882164461085221
1970-12-10,1.9279400220990013
1970-12-11,-1.4760291150900642
1970-12-12,16.495638760166642
1970-12-13,17.394628544295053
1970-12-14,22.04258606598661
1970-12-15,25.515493617316118
1970-12-16,21.08307598939441
1970-12-17,7.880600055219977
1970-12-18,21.887432150514556
1970-12-19,-4.068035175760208
1970-12-20,23.007647932032807
1970-12-21,18.18113568981747
1970-12-22,5.200552485494434
1970-12-23,15.637931808863813
1970-12-24,14.33872633441275
1970-12-25,15.647913614885452
1970-12-26,19.59482765985701
1970-12-27,14.552647711596755
1970-12-28,2.6950212023967204
1970-12-29,11.334918402246089
1970-12-30,22.04351642759168
1970-12-31,18.668805127778327
1971-01-01,13.338550963504844
1971-01-02,7.61120333284903
1971-01-03,13.736581807096186
1971-01-04,28.41858889793347
1971-01-05,0.12104660839208137
1971-01-06,15.38877607998295
1971-01-07,8.138220171258947
1971-01-08,1.554586173779791
1971-01-09,34.41193889755059
1971-01-10,5.159659478129104
1971-01-11,11.25709530172622
1971-01-12,12.530601706812137
1971-01-13,13.110331784029308
1971-01-14,5.5709238235114835
1971-01-15,-0.03376951653023319
1971-01-16,21.02426327265951
1971-01-17,17.83098410125229
1971-01-18,18.009932589538472
1971-01-19,20.136291991480874
1971-01-20,18.518131458371588
1971-01-21,15.395853371183318
1971-01-22,8.743752430688193
1971-01-23,22.027322318593246
1971-01-24,21.96330805456826
1971-01-25,14.817048560181064
1971-01-26,5.277884434793173
1971-01-27,5.551057406286572
1971-01-28,9.016249357400453
1971-01-29,28.891684703817035
1971-01-30,14.755988014250939
1971-01-31,6.66794141274738
1971-02-01,9.577675931468729
1971-02-02,10.061563332416537
1971-02-03,22.399168613831396
1971-02-04,15.505391302307423
1971-02-05,9.946675118286286
1971-02-06,3.465398385226935
1971-02-07,16.626723900313728
1971-02-08,8.992465653663753
1971-02-09,31.14382535914021
1971-02-10,-7.229851487562428
1971-02-11,14.36812276659469
1971-02-12,2.066495107256028
1971-02-13,13.44717501717512
1971-02-14,14.727659257715304
1971-02-15,9.259877329753222
1971-02-16,13.591737248335601
1971-02-17,14.643268273081317
1971-02-18,-7.029205876769375
1971-02-19,12.20116913483779
1971-02-20,15.67275205973595
1971-02-21,7.570051374062766
1971-02-22,11.759969324068548
1971-02-23,6.281955192649296
1971-02-24,10.893265213011455
1971-02-25,16.7732418020514
1971-02-26,16.64427138797121
1971-02-27,4.764160103721269
1971-02-28,3.9842928927648344
1971-03-01,9.54795030828581
1971-03-02,19.143378349237043
1971-03-03,10.347850415365887
1971-03-04,33.84957766216029
1971-03-05,2.649699063519586
1971-03-06,20.555998969113435
1971-03-07,21.807717420936065
1971-03-08,29.09453400355808
1971-03-09,30.18024039901825
1971-03-10,16.528285393686172
1971-03-11,5.052697356762831
1971-03-12,6.573886687404505
1971-03-13,4.1948852757441015
1971-03-14,5.213887863925874
1971-03-15,22.68529719175525
1971-03-16,8.18776662136316
1971-03-17,8.527657419839647
1971-03-18,15.271392651112704
1971-03-19,-2.7254276095947105
1971-03-20,24.655957295850822
1971-03-21,11.709388746940254
1971-03-22,3.8602091864413204
1971-03-23,12.187191280870778
1971-03-24,6.297354290654556
1971-03-25,23.80982531554738
1971-03-26,25.841046302915124
1971-03-27,6.104188452163852
1971-03-28,0.02398400269958678
1971-03-29,8.96670212141862
1971-03-30,4.947480152086439
1971-03-31,23.1706109833545
1971-04-01,14.16615580021229
1971-04-02,18.484182072159026
1971-04-03,5.766691402010164
1971-04-04,16.04224317497529
1971-04-05,13.477834634487433
1971-04-06,32.00624340870388
1971-04-07,27.05956383359195
1971-04-08,10.809216015863456
1971-04-09,13.379741655498124
1971-04-10,-0.832685760819075
1971-04-11,-0.6316101399852947
1971-04-12,7.581085511489264
1971-04-13,11.49645616672822
1971-04-14,11.333376713012376
1971-04-15,-3.3166513590349744
1971-04-16,5.164223700238628
1971-04-17,17.65028705033984
1971-04-18,4.504037482969675
1971-04-19,9.378024898480493
1971-04-20,-3.1268630301467724
1971-04-21,-5.209709799988854
1971-04-22,10.247850762885072
1971-04-23,4.607226605168852
1971-04-24,-5.713791185175232
1971-04-25,15.34805851037806
1971-04-26,15.48653270877855
1971-04-27,7.324851686052136
1971-04-28,33.13484002786906
1971-04-29,8.308160765770857
1971-04-30,1.0747038354884086
1971-05-01,11.665816606101254
1971-05-02,-1.9673561015925856
1971-05-03,15.110713158980738
1971-05-04,14.659163587828209
1971-05-05,12.006438620262696
1971-05-06,8.559287897082546
1971-05-07,-3.1858462524251063
1971-05-08,19.456587016292165
1971-05-09,-0.021552667630475142
1971-05-10,-14.822711088559672
1971-05-11,18.221159968252728
1971-05-12,6.294030362541128
1971-05-13,24.332909245008555
1971-05-14,28.236904776608434
1971-05-15,12.615012028590739
1971-05-16,10.996404691454885
1971-05-17,22.86781897756142
1971-05-18,33.383116358372135
1971-05-19,2.0361820662081946
1971-05-20,14.935332440570564
1971-05-21,7.277634135363729
1971-05-22,-2.3118003044953053
1971-05-23,2.599311811943945
1971-05-24,24.713071977263503
1971-05-25,11.34927944831394
1971-05-26,9.615617045438366
1971-05-27,11.875550267362073
1971-05-28,11.228006054218453
1971-05-29,11.318832528735179
1971-05-30,15.08624109625243
1971-05-31,16.806113708190235
1971-06-01,5.615968467141397
1971-06-02,28.108303411460923
1971-06-03,12.634479247158438
1971-06-04,7.752717709276734
1971-06-05,10.346792774955775
1971-06-06,16.73729687437434
1971-06-07,10.812530961126328
1971-06-08,37.8276615925106
1971-06-09,-1.9867213626114264
1971-06-10,11.774389764390964
1971-06-11,8.545689532268113
1971-06-12,8.70293415925312
1971-06-13,19.323759933973946
1971-06-14,24.113481625325846
1971-06-15,7.172573569108734
1971-06-16,11.887138181716614
1971-06-17,11.063022944702638
1971-06-18,22.019701042295054
1971-06-19,1.7678274968999688
1971-06-20,20.15384771030794
1971-06-21,15.130169349363175
1971-06-22,28.949473177038033
1971-06-23,24.501846157250007
1971-06-24,17.81754880787997
1971-06-25,25.773144945294245
1971-06-26,10.239466606475954
1971-06-27,1.071571886437976
1971-06-28,13.331524919661137
1971-06-29,-3.3887905823201603
1971-06-30,2.2831209426255015
1971-07-01,20.784779600391346
1971-07-02,22.57482890822483
1971-07-03,5.173029134412088
1971-07-04,-3.3798611880145852
1971-07-05,11.536173776256936
1971-07-06,9.395924814250012
1971-07-07,39.90470177152368
1971-07-08,-0.343653759923523
1971-07-09,-0.06839870499130818
1971-07-10,7.179946928977154
1971-07-11,6.513406800619121
1971-07-12,2.64380779833661
1971-07-13,0.1682590749090025
1971-07-14,21.205695187123098
1971-07-15,3.3693614147390107
1971-07-16,18.102942301524337
1971-07-17,9.137472043740557
1971-07-18,36.49032646876084
1971-07-19,-9.108920802435456
1971-07-20,14.872472682923409
1971-07-21,11.133746003242102
1971-07-22,7.16352835884632
1971-07-23,35.25999864810233
1971-07-24,26.089380962703174
1971-07-25,-13.416514901312976
1971-07-26,7.038436893638733
1971-07-27,14.835235865252267
1971-07-28,18.02607813045438
1971-07-29,9.175928101266562
1971-07-30,8.261085902812887
1971-07-31,13.816924551799628
1971-08-01,-3.0043481583063567
1971-08-02,6.59771771266107
1971-08-03,27.700438975276374
1971-08-04,31.826190661496682
1971-08-05,29.344174952484835
1971-08-06,18.480070040952732
1971-08-07,-1.271073760763496
1971-08-08,16.423820710095317
1971-08-09,-3.3091839343523226
1971-08-10,10.762252238664766
1971-08-11,4.57008577660966
1971-08-12,17.64287386036558
1971-08-13,-0.7167119252072336
1971-08-14,15.880542287400615
1971-08-15,12.90002608552649
1971-08-16,10.140981610994457
1971-08-17,3.3841224467993634
1971-08-18,11.077654508908005
1971-08-19,-3.10958229681229
1971-08-20,-5.833866861137231
1971-08-21,2.3744987835482263
1971-08-22,2.3317901055241155
1971-08-23,23.805582894290637
1971-08-24,11.256849136789347
1971-08-25,14.43895431567601
1971-08-26,5.231627304874388
1971-08-27,16.287824454684397
1971-08-28,2.863939270795097
1971-08-29,2.8103867889972225
1971-08-30,1.315527001942117
1971-08-31,11.869050831820541
1971-09-01,8.162891157486289
1971-09-02,9.197931733282651
1971-09-03,4.97512635129347
1971-09-04,30.698996059620093
1971-09-05,35.662942060780914
1971-09-06,16.78764043348339
1971-09-07,27.875418575331558
1971-09-08,9.997231567635772
1971-09-09,17.75552163927848
1971-09-10,27.754823097850483
1971-09-11,20.756109393900307
1971-09-12,0.9601536955631715
1971-09-13,19.982277923997792
1971-09-14,7.536757691234107
1971-09-15,-5.0104368311871035
1971-09-16,28.247020559311586
1971-09-17,11.244591417902672
1971-09-18,16.027858424427947
1971-09-19,2.23490832343224
1971-09-20,25.994280298416477
1971-09-21,22.381628411391493
1971-09-22,13.311716522188032
1971-09-23,-0.299293077959641
1971-09-24,-0.1714900365931129
1971-09-25,14.560437962567928
1971-09-26,-6.733413593284368
1971-09-27,19.648150769961546
1971-09-28,16.127551239221248
1971-09-29,20.29263312102566
1971-09-30,0.6720769622332696
1971-10-01,0.022392746620056414
1971-10-02,7.308340996348538
1971-10-03,15.227509363654775
1971-10-04,16.223140676082497
1971-10-05,11.060680870861773
1971-10-06,16.716160900409605
1971-10-07,17.80098854772002
1971-10-08,20.702298524543956
1971-10-09,3.2638204601170777
1971-10-10,25.317950029958666
1971-10-11,2.602070852673954
1971-10-12,14.843801861920674
1971-10-13,11.76058263072659
1971-10-14,4.6555118439103875
1971-10-15,4.984627921766324
1971-10-16,18.05056133891118
1971-10-17,13.37364601331327
1971-10-18,22.365369403096054
1971-10-19,16.153418088779212
1971-10-20,26.19784345391553
1971-10-21,7.680984939119815
1971-10-22,-3.217003501494876
1971-10-23,19.413352109777495
1971-10-24,-0.7406958880680659
1971-10-25,21.76276902342559
1971-10-26,12.718990407114301
1971-10-27,-8.879541759965413
1971-10-28,17.364886835314493
1971-10-29,7.608421112406582
1971-10-30,27.90692771478367
1971-10-31,11.064172613020965
1971-11-01,19.59057457649265
1971-11-02,7.318936798378248
1971-11-03,11.795026717006802
1971-11-04,11.563976053563007
1971-11-05,20.69928013068383
1971-11-06,20.360885437756167
1971-11-07,4.0584651414329835
1971-11-08,31.24548928229138
1971-11-09,15.992799512860143
1971-11-10,23.095277788259793
1971-11-11,22.199786748926314
1971-11-12,26.168424224719516
1971-11-13,-1.3733645038220512
1971-11-14,0.3114490874363156
1971-11-15,-0.6108357452406779
1971-11-16,-2.6340867835946185
1971-11-17,11.051151557715826
1971-11-18,2.9006858707926817
1971-11-19,4.333332362107525
1971-11-20,-2.5647232634145034
1971-11-21,9.080175730728463
1971-11-22,3.042263981464661
1971-11-23,17.561617724931597
1971-11-24,5.00221954068725
1971-11-25,11.057288959668856
1971-11-26,11.175094188059376
1971-11-27,8.886758106637274
1971-11-28,20.44275744879011
1971-11-29,12.245240871538245
1971-11-30,9.079887418000574
1971-12-01,11.96055779164981
1971-12-02,15.264837659009936
1971-12-03,9.847249476343405
1971-12-04,-0.7762963160404048
1971-12-05,12.512779105829104
1971-12-06,-4.054544231369995
1971-12-07,11.761652226774864
1971-12-08,10.468620944807114
1971-12-09,1.2864888376723727
1971-12-10,7.050734629753739
1971-12-11,28.519665876709134
1971-12-12,16.564963461006165
1971-12-13,-1.9840374790282436
1971-12-14,18.70565763745833
1971-12-15,3.255557998052563
1971-12-16,3.7184068357851405
1971-12-17,10.57176525151673
1971-12-18,21.891638331760205
1971-12-19,-6.11290434291309
1971-12-20,20.94441436519944
1971-12-21,22.936754959336636
1971-12-22,5.169483202661844
1971-12-23,3.5383336667427674
1971-12-24,6.021795431722424
1971-12-25,7.027379334462813
1971-12-26,9.320729369009012
1971-12-27,5.597630024417069
1971-12-28,26.890961469586344
1971-12-29,18.481196425137057
1971-12-30,17.279757696039958
1971-12-31,11.936665222370117
1972-01-01,-1.8270245846896351
1972-01-02,3.250930394076766
1972-01-03,17.258166252127012
1972-01-04,11.310042022988304
1972-01-05,-4.3624365213859235
1972-01-06,3.3614565991786627
1972-01-07,17.250956246985687
1972-01-08,18.24683538980438
1972-01-09,22.748687892196102
1972-01-10,-13.831749254893104
1972-01-11,3.2847725528249683
1972-01-12,-1.4993727799046699
1972-01-13,18.17825725716542
1972-01-14,19.57520464434107
1972-01-15,35.6366946284601
1972-01-16,22.69357171548034
1972-01-17,15.180648485746612
1972-01-18,10.762947422698904
1972-01-19,12.569807581425472
1972-01-20,21.513230577791454
1972-01-21,15.618828734647558
1972-01-22,8.348323137589444
1972-01-23,28.610439277035447
1972-01-24,10.676313768571557
1972-01-25,8.649804025772351
1972-01-26,16.117460959795874
1972-01-27,-6.061234371927878
1972-01-28,13.904903568868646
1972-01-29,8.169869973374222
1972-01-30,7.980774145433009
1972-01-31,25.416596640515955
1972-02-01,15.288100285863102
1972-02-02,14.283714750625112
1972-02-03,28.170024255712498
1972-02-04,23.75997505590324
1972-02-05,9.657488902943694
1972-02-06,6.994575113588406
1972-02-07,12.665001540005527
1972-02-08,24.413110804215695
1972-02-09,-6.420414950253225
1972-02-10,12.23853834445242
1972-02-11,0.34145447790157135
1972-02-12,28.952999862332256
1972-02-13,0.8893653956990075
1972-02-14,17.41135947407666
1972-02-15,14.976613726597101
1972-02-16,17.261078949920158
1972-02-17,25.163204160505767
1972-02-18,14.096307218092184
1972-02-19,17.864724686731133
1972-02-20,26.959535694259653
1972-02-21,8.93290167276177
1972-02-22,21.882771022003148
1972-02-23,7.649913128156435
1972-02-24,-4.58842523372083
1972-02-25,0.7989948150069512
1972-02-26,7.5859515271796525
1972-02-27,8.876791749902418
1972-02-28,11.756076461788862
1972-02-29,11.952447785977844
1972-03-01,8.62957145369603
1972-03-02,31.988184060411793
1972-03-03,16.295272350804268
1972-03-04,9.324799024389902
1972-03-05,8.2740238763425
1972-03-06,17.652831016348905
1972-03-07,19.637983307100093
1972-03-08,3.308471396412049
1972-03-09,-3.9611342940062713
1972-03-10,0.5308229680386223
1972-03-11,25.766205571881287
1972-03-12,18.583018155634807
1972-03-13,-1.9061680986008263
1972-03-14,10.894500003057427
1972-03-15,3.4976475852352316
1972-03-16,8.226600967647308
1972-03-17,18.694813289606206
1972-03-18,2.243388755568139
1972-03-19,10.934900611513116
1972-03-20,1.7227478872670243
1972-03-21,3.275435839925585
1972-03-22,10.7904135381573
1972-03-23,12.633783188198768
1972-03-24,32.59419991899618
1972-03-25,12.785595063587206
1972-03-26,4.67826260557892
1972-03-27,-1.6520082866250103
1972-03-28,9.509008417352971
1972-03-29,-2.8747246476938493
1972-03-30,23.808486340515984
1972-03-31,23.485409526944437
1972-04-01,33.083440898447094
1972-04-02,3.9823811819327517
1972-04-03,8.680066644077549
1972-04-04,19.296899209439058
1972-04-05,-13.036715650201149
1972-04-06,12.531979302228665
1972-04-07,6.168946866478786
1972-04-08,-6.360167928789359
1972-04-09,1.7442195898580213
1972-04-10,3.475559166010786
1972-04-11,-2.648600669757819
1972-04-12,-4.928297863293448
1972-04-13,28.27001725606227
1972-04-14,15.626238482107317
1972-04-15,32.69351576631355
1972-04-16,13.19144845843758
1972-04-17,5.301900503732194
1972-04-18,28.81366606942466
1972-04-19,19.99696282058468
1972-04-20,18.88255717553244
1972-04-21,2.688684299051099
1972-04-22,10.512335100126723
1972-04-23,20.358093741699975
1972-04-24,-2.9339667044445825
1972-04-25,19.725599280765458
1972-04-26,4.31431235561076
1972-04-27,4.3707041217171545
1972-04-28,7.462982621309365
1972-04-29,-8.521612222189454
1972-04-30,23.343400997462698
1972-05-01,25.844446683925916
1972-05-02,28.648262121759583
1972-05-03,-0.5715530613739546
1972-05-04,4.262456692382209
1972-05-05,0.47271843735796715
1972-05-06,-5.540082308513988
1972-05-07,26.1740509010713
1972-05-08,10.322045456369317
1972-05-09,19.098089354838493
1972-05-10,22.028514826699315
1972-05-11,-4.215866586915663
1972-05-12,6.9205804150769445
1972-05-13,36.08464384105199
1972-05-14,20.24603537992298
1972-05-15,1.864341870064269
1972-05-16,-0.6476953109089614
1972-05-17,4.995136395875601
1972-05-18,14.509051975800768
1972-05-19,9.447343386134149
1972-05-20,19.196235868687374
1972-05-21,13.964369356090687
1972-05-22,27.16447961991311
1972-05-23,9.525968225572678
1972-05-24,22.303990871324455
1972-05-25,8.444595155876275
1972-05-26,31.515351639862725
1972-05-27,13.103574876373122
1972-05-28,9.871864003216208
1972-05-29,-1.3501983350743973
1972-05-30,-15.163703001551678
1972-05-31,14.553027320668317
1972-06-01,9.58559813577081
1972-06-02,-4.30888101406255
1972-06-03,17.177278159333227
1972-06-04,16.395313222373193
1972-06-05,-0.32791381590008406
1972-06-06,9.19166047817566
1972-06-07,-12.86688406853765
1972-06-08,28.335456081904248
1972-06-09,0.9780484846495785
1972-06-10,14.214698935629126
1972-06-11,0.6449392875187954
1972-06-12,8.426388335309909
1972-06-13,19.660517304349174
1972-06-14,8.595112003992018
1972-06-15,12.974210692442899
1972-06-16,24.355186530950633
1972-06-17,20.773331185012886
1972-06-18,10.526624593967824
1972-06-19,18.94609783103585
1972-06-20,22.37994451379662
1972-06-21,13.057325299170484
1972-06-22,16.30145540056411
1972-06-23,16.84800047281535
1972-06-24,-9.948654317837683
1972-06-25,-9.635880713492366
1972-06-26,-14.427513656883033
1972-06-27,9.625454886762727
1972-06-28,19.08859634750808
1972-06-29,4.707946891756984
1972-06-30,8.071369516409163
1972-07-01,11.030455518954136
1972-07-02,10.351616546177423
1972-07-03,29.42643863073144
1972-07-04,12.901811575711879
